transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,fraud_category
T5609,U8019,22479.44,Payment,UPI,Android,Hyderabad,954.0,5.0,4.0,3225.46,1.0,0.099,8.0,1,B
T5610,U7099,22992.22,Payment,UPI,Android,Chennai,1634.0,5.0,4.0,24164.4,0.0,0.085,9.0,0,A
T5611,U3713,3894.61,Withdrawal,Wallet,iOS,Mumbai,1816.0,21.0,3.0,14820.23,0.0,0.238,1.0,0,A
T5612,U8511,33554.71,Withdrawal,UPI,iOS,Bangalore,272.0,3.0,0.0,10871.45,1.0,0.552,2.0,0,A
T5613,U5887,41071.91,Withdrawal,Card,iOS,Chennai,1464.0,13.0,4.0,13894.47,0.0,0.148,5.0,0,A
T5614,U5059,12270.52,Withdrawal,Card,iOS,Mumbai,1661.0,2.0,4.0,12384.32,0.0,0.215,9.0,0,A
T5615,U1300,21093.98,Withdrawal,Card,Android,Mumbai,205.0,9.0,3.0,23478.64,0.0,0.502,5.0,0,A
T5616,U7134,41950.02,Transfer,Card,Android,Delhi,363.0,21.0,3.0,378.89,0.0,0.218,7.0,0,A
T5617,U7357,43862.17,Transfer,UPI,iOS,Mumbai,895.0,5.0,2.0,13051.44,0.0,0.858,6.0,0,A
T5618,U8282,12196.84,Transfer,Wallet,Android,Hyderabad,950.0,17.0,2.2,4849.75,0.0,0.4654,6.0,0,A
T5619,U7744,27551.0,Transfer,NetBanking,iOS,Mumbai,809.0,9.0,0.0,9317.75,0.0,0.086,2.0,0,A
T5620,U6288,9665.03,Withdrawal,UPI,Web,Hyderabad,1907.0,8.0,0.0,3453.92,0.0,0.14,8.0,1,B
T5621,U2418,5138.84,Transfer,NetBanking,Android,Delhi,924.0,15.0,1.9,12866.94,0.0,0.195,6.0,0,A
T5622,U8780,45560.47,Transfer,Wallet,Android,Hyderabad,56.0,19.0,1.0,19334.52,0.0,0.63,4.0,0,A
T5623,U8608,41034.35,Payment,UPI,Web,Chennai,762.0,3.0,3.0,19881.64,1.0,0.106,7.0,0,A
T5624,U7245,38013.74,Transfer,NetBanking,Web,Mumbai,1342.0,10.0,4.0,23922.64,0.0,0.043,9.0,0,A
T5625,U1132,2485.88,Transfer,Wallet,Android,Bangalore,239.0,11.0,3.0,24468.84,0.0,0.728,7.0,1,B
T5626,U7141,42194.25,Withdrawal,NetBanking,Web,Bangalore,1444.0,23.0,3.0,17972.23,0.0,0.478,6.0,0,A
T5627,U2444,21930.3,Transfer,Card,Web,Hyderabad,1934.0,18.0,0.0,10659.18,0.0,0.849,2.0,0,A
T5628,U3342,17152.64,Transfer,Card,Web,Delhi,766.0,9.0,3.0,1634.33,0.0,0.793,3.0,0,A
T5629,U9955,27346.49,Withdrawal,Wallet,Web,Hyderabad,325.0,6.0,1.0,1172.51,0.0,0.274,7.0,0,A
T5630,U6811,4613.09,Transfer,Wallet,Android,Hyderabad,771.0,6.0,4.0,3486.57,0.0,0.5243,1.0,0,A
T5631,U5119,37844.5,Withdrawal,NetBanking,Web,Hyderabad,1110.0,17.0,0.0,29516.56,0.0,0.516,1.0,0,A
T5632,U1592,29142.63,Transfer,Wallet,Android,Chennai,71.0,2.0,2.2,23600.73,1.0,0.08,6.3,0,A
T5633,U2423,9370.18,Payment,Card,iOS,Chennai,1604.0,11.0,4.0,12205.68,0.0,0.633,5.0,0,A
T5634,U6185,9452.2,Payment,Card,Web,Hyderabad,247.0,13.0,2.0,14039.41,0.0,0.012,3.0,0,A
T5635,U9826,9253.22,Transfer,UPI,Web,Delhi,1734.0,19.0,2.0,22147.7,0.0,0.803,9.0,0,A
T5636,U4362,2897.27,Payment,NetBanking,Android,Mumbai,1601.0,1.0,3.0,15480.58,0.0,0.891,7.0,0,A
T5637,U5453,29410.53,Withdrawal,Wallet,Android,Bangalore,87.0,8.0,4.0,10876.45,0.0,0.996,2.0,0,A
T5638,U7949,42025.39,Transfer,Wallet,Web,Chennai,743.0,9.0,1.0,10551.86,0.0,0.344,3.0,1,C
T5639,U3791,924.04,Withdrawal,Wallet,Android,Mumbai,568.0,5.0,3.0,6368.29,0.0,0.562,3.0,0,A
T5640,U7358,2497.78,Payment,NetBanking,Web,Chennai,953.0,16.0,2.0,26579.79,0.0,0.863,9.0,0,A
T5641,U6262,28659.88,Withdrawal,Card,iOS,Chennai,659.0,14.0,4.0,12483.2,0.0,0.462,7.0,0,A
T5642,U1414,40983.81,Payment,Wallet,Web,Chennai,1449.0,0.0,3.0,22595.65,0.0,0.329,3.0,0,A
T5643,U4929,16370.61,Payment,Wallet,iOS,Hyderabad,1994.0,23.0,4.0,17255.49,0.0,0.6054999999999999,1.0,0,A
T5644,U8609,17513.24,Payment,UPI,iOS,Hyderabad,1057.0,21.0,0.0,22647.4,0.0,0.394,4.0,0,A
T5645,U7999,29837.51,Withdrawal,Wallet,Android,Chennai,1062.0,12.0,1.0,9695.21,0.0,0.079,5.0,0,A
T5646,U9108,13746.93,Payment,UPI,Web,Chennai,1524.0,9.0,1.0,22585.06,0.0,0.363,9.0,0,A
T5647,U9917,1379.09,Transfer,Card,Android,Bangalore,1168.0,11.0,1.0,23720.05,0.0,0.343,4.0,0,A
T5648,U2167,36774.66,Payment,Card,Android,Mumbai,360.0,22.0,2.0,3217.97,1.0,0.647,2.0,0,A
T5649,U3077,31301.21,Transfer,Card,Web,Mumbai,922.0,21.0,2.0,2834.77,0.0,0.366,1.0,0,A
T5650,U1196,29058.76,Transfer,UPI,iOS,Delhi,359.0,15.0,1.0,29566.32,0.0,0.384,5.0,0,A
T5651,U7129,37097.12,Transfer,Card,Web,Delhi,1269.1,1.0,4.0,3626.82,0.0,0.286,3.0,0,A
T5652,U2643,33777.78,Transfer,NetBanking,iOS,Delhi,485.0,2.0,0.0,20576.74,0.0,0.608,9.0,0,A
T5653,U1791,10333.81,Withdrawal,NetBanking,iOS,Hyderabad,301.0,7.0,2.0,22459.62,0.0,0.389,3.0,0,A
T5654,U1213,17656.43,Transfer,UPI,iOS,Hyderabad,1222.0,19.0,3.0,1998.97,0.0,0.949,3.0,0,A
T5655,U7531,6349.2,Payment,Card,Web,Bangalore,1616.0,14.0,3.0,22420.68,0.0,0.892,2.0,1,B
T5656,U5547,6536.36,Transfer,Card,Android,Hyderabad,1452.0,23.0,2.0,12643.5,0.0,0.237,3.0,0,A
T5657,U8184,33825.98,Payment,Card,Web,Delhi,897.0,18.0,1.0,8312.75,0.0,0.404,9.0,0,A
T5658,U9744,16735.423,Withdrawal,UPI,iOS,Chennai,477.0,17.0,4.0,19993.39,0.0,0.635,7.0,0,A
T5659,U9651,48138.49,Transfer,NetBanking,Web,Delhi,1239.0,22.0,0.0,25010.42,1.0,0.016,2.0,0,A
T5660,U2180,31435.94,Payment,Wallet,iOS,Bangalore,1275.0,0.0,3.0,17226.56,1.0,0.227,3.0,0,A
T5661,U8254,9245.86,Withdrawal,Wallet,Android,Chennai,315.0,18.0,2.0,26131.77,0.0,0.285,8.0,1,B
T5662,U7810,5327.23,Withdrawal,Card,Android,Hyderabad,1217.0,1.0,4.0,18021.732,0.0,0.402,8.0,0,A
T5663,U3427,40651.91,Payment,UPI,Web,Chennai,487.0,4.0,1.0,22184.28,1.0,0.889,5.1,0,A
T5664,U2208,28958.89,Transfer,Card,Android,Bangalore,1537.0,17.0,2.7,5165.13,0.0,0.096,1.0,0,A
T5665,U1390,30933.34,Withdrawal,Wallet,iOS,Hyderabad,1161.0,15.0,0.0,8653.61,0.0,0.066,8.0,0,A
T5666,U1591,39084.03,Payment,NetBanking,iOS,Mumbai,458.0,9.0,3.0,17210.35,0.0,0.664,8.0,0,A
T5667,U4525,35178.7,Transfer,Wallet,Android,Delhi,239.0,20.0,3.0,8305.91,0.0,0.364,2.0,0,A
T5668,U3937,41731.19,Withdrawal,NetBanking,Android,Delhi,1074.0,2.0,2.9,5127.8,0.0,0.178,8.0,0,A
T5669,U8453,2857.88,Payment,NetBanking,Android,Bangalore,802.0,9.0,0.0,26576.4,0.0,0.3001,1.0,0,A
T5670,U5595,37388.66,Withdrawal,UPI,Web,Bangalore,683.0,23.0,1.0,27211.03,0.0,0.243,5.0,0,A
T5671,U5846,42550.1,Withdrawal,Wallet,Web,Delhi,1425.0,12.0,1.0,12642.367,0.0,0.5743999999999999,5.0,1,C
T5672,U1949,14342.45,Payment,Card,iOS,Chennai,833.0,20.0,2.0,15053.62,0.0,0.409,8.0,0,A
T5673,U4870,32040.34,Withdrawal,UPI,Web,Mumbai,1373.0,9.0,0.0,6190.0,0.0,0.361,8.0,0,A
T5674,U2970,15742.4,Payment,NetBanking,Web,Mumbai,1703.0,10.0,3.0,25915.92,0.0,0.721,4.0,0,A
T5675,U8691,47900.65,Transfer,Wallet,iOS,Bangalore,845.0,6.0,1.0,13929.39,0.0,0.613,2.0,0,A
T5676,U3084,1719.51,Payment,Card,iOS,Bangalore,1054.0,1.0,4.0,14405.89,0.0,0.669,6.0,0,A
T5677,U9536,29010.65,Transfer,UPI,Android,Chennai,356.0,18.0,3.0,18861.43,0.0,0.128,4.0,0,A
T5678,U7365,8366.85,Withdrawal,Card,Android,Bangalore,19.0,17.0,1.0,1763.16,1.0,0.586,2.0,0,A
T5679,U2092,35625.4,Payment,Wallet,Web,Mumbai,96.0,10.0,4.0,3906.21,0.0,0.693,9.0,0,A
T5680,U2878,8835.72,Payment,Card,iOS,Delhi,554.0,16.0,4.0,15001.72,0.0,0.815,9.0,0,A
T5681,U1730,11807.39,Payment,UPI,Web,Mumbai,882.0,2.0,1.0,29004.54,0.0,0.299,7.0,0,A
T5682,U2075,24743.82,Payment,Card,Web,Chennai,1372.0,19.0,2.0,25323.81,0.0,0.264,2.0,0,A
T5683,U6461,45746.01,Transfer,Wallet,iOS,Delhi,724.0,11.0,4.0,26691.9,0.0,0.749,3.0,0,A
T5684,U3536,10625.13,Transfer,UPI,iOS,Delhi,13.0,1.0,4.0,4200.94,0.0,0.467,9.0,0,A
T5685,U8306,7254.79,Withdrawal,NetBanking,iOS,Mumbai,1056.0,0.0,0.0,28762.86,0.0,0.3773000000000001,8.0,0,A
T5686,U6729,37960.89,Withdrawal,UPI,iOS,Delhi,1230.0,8.0,0.0,21926.78,0.0,0.161,2.0,0,A
T5687,U2697,25055.95,Withdrawal,Wallet,Web,Delhi,1854.0,21.0,0.0,9837.98,0.0,0.4718,5.0,0,A
T5688,U2947,45593.67,Withdrawal,Card,Web,Bangalore,1914.0,23.0,4.0,25947.57,0.0,0.726,2.0,0,A
T5689,U8342,7373.4,Payment,NetBanking,Web,Delhi,1531.0,18.0,4.0,22444.56,1.0,0.451,4.0,1,B
T5690,U9258,32314.1,Transfer,NetBanking,iOS,Chennai,910.0,7.0,2.0,22121.64,0.0,0.873,9.0,0,A
T5691,U8908,11682.31,Transfer,Card,Android,Delhi,968.5,8.0,1.8,22065.15,0.0,0.6013999999999999,7.0,0,A
T5692,U5638,7880.18,Transfer,Wallet,iOS,Bangalore,282.0,6.0,0.0,24045.52,1.0,0.18,4.9,0,A
T5693,U4127,34187.3,Transfer,UPI,Android,Hyderabad,1987.0,3.0,3.0,28461.02,0.0,0.4684999999999999,3.0,0,A
T5694,U6305,29704.55,Withdrawal,Wallet,Android,Hyderabad,1484.0,21.0,0.0,4192.46,0.0,0.672,3.0,0,A
T5695,U1553,37753.63,Payment,NetBanking,Android,Chennai,1140.0,15.0,0.0,29985.72,0.0,0.276,7.0,0,A
T5696,U7936,15507.66,Transfer,UPI,iOS,Chennai,1009.2,5.0,2.0,26182.95,0.0,0.942,9.0,0,A
T5697,U4426,22426.18,Payment,UPI,iOS,Delhi,1205.2,17.0,2.0,13304.65,1.0,0.5329999999999999,4.6,0,A
T5698,U2447,20303.31,Payment,Card,Web,Delhi,1233.0,1.0,1.0,4807.39,0.0,0.411,2.0,0,A
T5699,U2792,49205.27,Payment,Wallet,Web,Hyderabad,1985.0,10.0,0.0,13668.27,0.0,0.976,6.0,0,A
T5700,U1917,14647.84,Payment,UPI,iOS,Hyderabad,945.0,4.0,0.0,23380.49,0.0,0.479,8.0,0,A
T5701,U3887,14776.12,Transfer,Card,iOS,Mumbai,1888.0,16.0,0.0,18113.36,0.0,0.613,7.0,0,A
T5702,U1458,17759.68,Transfer,Wallet,Android,Hyderabad,1760.0,4.0,2.0,8458.57,0.0,0.6098999999999999,2.0,0,A
T5703,U9877,28251.47,Transfer,NetBanking,iOS,Hyderabad,11.0,2.0,0.0,12263.16,0.0,0.178,7.0,0,A
T5704,U5436,12653.52,Withdrawal,NetBanking,iOS,Chennai,1154.0,18.0,1.0,28633.54,0.0,0.992,9.0,0,A
T5705,U4576,25425.019,Transfer,Wallet,iOS,Mumbai,1648.0,7.0,4.0,24134.24,0.0,0.059,3.0,0,A
T5706,U6713,13320.99,Withdrawal,UPI,iOS,Mumbai,158.0,10.0,1.0,3809.67,0.0,0.3673,3.0,0,A
T5707,U5822,25926.492999999995,Withdrawal,UPI,Android,Delhi,957.0,2.0,4.0,16407.22,0.0,0.468,5.0,0,A
T5708,U1900,5218.58,Withdrawal,NetBanking,Web,Delhi,161.0,2.0,2.0,27936.45,0.0,0.19,9.0,0,A
T5709,U9702,32845.31,Transfer,NetBanking,Android,Mumbai,1598.0,0.0,3.0,1125.83,0.0,0.167,1.0,0,A
T5710,U6583,20738.863000000005,Transfer,UPI,iOS,Mumbai,1711.0,23.0,2.0,1372.17,0.0,0.656,7.0,0,A
T5711,U3196,8479.03,Transfer,Wallet,iOS,Delhi,1949.0,12.0,3.0,21530.31,0.0,0.711,7.0,0,A
T5712,U2817,22928.048,Withdrawal,NetBanking,Web,Chennai,315.0,9.0,4.0,17308.81,0.0,0.899,4.0,0,A
T5713,U4828,22671.52,Withdrawal,UPI,Web,Chennai,1712.0,5.0,3.0,1475.38,0.0,0.4481,6.0,0,A
T5714,U3241,23846.201,Payment,Wallet,Web,Chennai,1861.0,10.0,4.0,29880.89,0.0,0.433,1.0,0,A
T5715,U9389,33857.16,Withdrawal,Card,Android,Chennai,891.0,7.0,3.0,17444.85,0.0,0.971,4.0,0,A
T5716,U3648,15114.26,Withdrawal,Wallet,Web,Delhi,484.0,18.0,4.0,14808.7,0.0,0.428,3.0,0,A
T5717,U9142,9455.71,Transfer,UPI,iOS,Bangalore,1397.0,10.0,3.0,13486.14,0.0,0.46,5.0,0,A
T5718,U4535,15221.57,Payment,Wallet,iOS,Hyderabad,816.0,5.0,4.0,21050.45,0.0,0.289,8.0,0,A
T5719,U9051,4696.22,Payment,UPI,iOS,Hyderabad,1104.0,11.0,1.0,13804.88,0.0,0.871,5.0,0,A
T5720,U5024,7236.2,Payment,NetBanking,Android,Hyderabad,1673.0,17.0,0.0,19806.4,0.0,0.366,1.0,0,A
T5721,U8878,5277.79,Transfer,Card,Web,Hyderabad,42.0,2.0,1.0,14701.19,0.0,0.636,2.0,0,A
T5722,U9242,21176.03,Payment,NetBanking,Web,Delhi,1190.0,12.0,2.0,18360.46,0.0,0.183,2.0,0,A
T5723,U2603,39789.14,Payment,NetBanking,Web,Bangalore,1363.0,3.0,3.0,24175.07,0.0,0.616,9.0,0,A
T5724,U1804,7112.11,Transfer,UPI,Web,Delhi,787.0,8.0,4.0,24533.33,0.0,0.934,7.0,0,A
T5725,U6513,6559.51,Payment,UPI,iOS,Bangalore,1749.0,15.0,1.0,25486.54,0.0,0.777,4.0,0,A
T5726,U2615,32189.28,Withdrawal,UPI,Android,Delhi,1740.0,11.0,1.0,6168.79,0.0,0.068,9.0,0,A
T5727,U2285,9899.29,Withdrawal,UPI,Web,Mumbai,1420.0,19.0,4.0,1927.49,0.0,0.634,9.0,0,A
T5728,U8940,4925.62,Withdrawal,NetBanking,iOS,Bangalore,1654.0,6.0,3.0,25100.54,0.0,0.419,7.0,0,A
T5729,U4527,8384.09,Withdrawal,UPI,iOS,Hyderabad,986.5,11.0,2.0,1364.71,0.0,0.339,9.0,0,A
T5730,U4498,46190.38,Withdrawal,UPI,Android,Bangalore,804.0,7.0,2.0,6483.37,0.0,0.843,9.0,0,A
T5731,U9913,41082.49,Withdrawal,NetBanking,Web,Chennai,1999.0,20.0,2.0,15833.34,0.0,0.792,7.0,0,A
T5732,U7002,17735.52,Withdrawal,Card,Android,Bangalore,1572.0,14.0,4.0,25677.46,0.0,0.649,5.0,0,A
T5733,U5071,32808.25,Withdrawal,Card,Web,Chennai,1260.0,1.0,1.0,26913.76,0.0,0.744,9.0,0,A
T5734,U4838,26886.92,Withdrawal,Wallet,Android,Chennai,1285.0,10.0,1.9,18878.71,0.0,0.193,3.0,0,A
T5735,U5732,33872.36,Transfer,NetBanking,Web,Mumbai,376.0,23.0,1.0,29006.08,1.0,0.92,4.0,0,A
T5736,U2623,34149.42,Transfer,UPI,Web,Bangalore,1810.0,20.0,2.0,21925.29,0.0,0.668,6.0,0,A
T5737,U6279,31455.26,Withdrawal,Wallet,Android,Mumbai,271.0,4.0,2.0,15878.96,0.0,0.468,7.0,0,A
T5738,U8639,13341.76,Transfer,Card,Web,Hyderabad,655.0,22.0,3.0,4117.68,0.0,0.193,8.0,0,A
T5739,U6546,1998.37,Transfer,Card,Android,Bangalore,547.0,5.0,4.0,12920.69,0.0,0.683,4.0,0,A
T5740,U1657,22805.56,Withdrawal,NetBanking,Android,Delhi,1076.0,18.0,3.0,24687.99,0.0,0.097,9.0,0,A
T5741,U2766,44554.15,Withdrawal,UPI,Web,Delhi,1564.0,13.0,1.0,8581.05,0.0,0.32,3.0,0,A
T5742,U7049,28496.39,Transfer,UPI,Web,Delhi,25.0,6.0,1.0,17390.31,0.0,0.574,3.0,0,A
T5743,U9208,41627.93,Withdrawal,Wallet,Android,Chennai,114.0,11.0,4.0,29504.69,0.0,0.646,5.0,0,A
T5744,U9846,49581.64,Withdrawal,Card,iOS,Delhi,800.0,16.0,2.0,5315.28,0.0,0.017,2.0,0,A
T5745,U9814,8222.63,Withdrawal,UPI,Android,Hyderabad,1236.0,3.0,1.7,3133.57,0.0,0.009,1.0,0,A
T5746,U5942,34604.29,Withdrawal,Wallet,iOS,Bangalore,729.0,19.0,2.0,23888.34,0.0,0.111,9.0,0,A
T5747,U2497,33730.96,Transfer,Wallet,iOS,Bangalore,1958.0,21.0,0.0,845.16,0.0,0.768,8.0,0,A
T5748,U6484,20272.473,Payment,UPI,Android,Chennai,1711.0,21.0,0.0,19333.35,0.0,0.567,3.0,0,A
T5749,U5351,49280.76,Transfer,Card,Android,Chennai,1092.0,9.0,4.0,10138.78,0.0,0.608,5.0,0,A
T5750,U6827,34349.6,Payment,Wallet,Android,Chennai,1018.0,23.0,0.0,21742.03,0.0,0.603,8.0,0,A
T5751,U7314,12218.56,Payment,Card,iOS,Hyderabad,57.0,0.0,0.0,3695.57,0.0,0.037,2.0,0,A
T5752,U6186,39937.86,Payment,Card,Android,Bangalore,669.0,22.0,2.7,9968.31,0.0,0.172,7.0,0,A
T5753,U3930,5396.11,Transfer,Wallet,Android,Mumbai,1310.0,3.0,2.4,609.4,0.0,0.728,9.0,0,A
T5754,U4065,39045.93,Transfer,Wallet,Web,Chennai,718.1,12.0,0.0,7129.22,0.0,0.646,4.0,0,A
T5755,U8788,22887.324,Transfer,NetBanking,Web,Delhi,1211.0,5.0,3.0,14549.43,0.0,0.445,2.0,0,A
T5756,U1968,19172.53,Transfer,UPI,Web,Mumbai,810.0,14.0,1.0,5410.64,0.0,0.02,9.0,0,A
T5757,U9485,31550.23,Transfer,Card,Android,Mumbai,917.9,13.0,2.0,18029.7,0.0,0.417,1.0,0,A
T5758,U4424,21535.63,Payment,Wallet,Web,Chennai,1011.2,2.0,1.0,3632.58,0.0,0.248,6.0,0,A
T5759,U2983,21916.36,Transfer,Wallet,Android,Delhi,1763.0,23.0,3.0,22382.18,0.0,0.697,8.0,0,A
T5760,U1601,15553.03,Payment,Card,iOS,Chennai,447.0,18.0,2.0,27657.78,0.0,0.3319999999999999,2.0,0,A
T5761,U4358,38118.37,Transfer,Wallet,iOS,Chennai,275.0,5.0,4.0,11639.17,0.0,0.504,7.0,0,A
T5762,U4075,27931.366,Transfer,NetBanking,Web,Delhi,171.0,1.0,4.0,15893.36,0.0,0.404,7.0,0,A
T5763,U7560,47040.51,Withdrawal,Card,iOS,Mumbai,1874.0,8.0,1.0,14706.55,0.0,0.273,3.0,0,A
T5764,U9950,8780.33,Payment,Wallet,iOS,Mumbai,513.0,12.0,4.0,23583.32,0.0,0.093,4.0,0,A
T5765,U2580,43743.45,Transfer,Card,iOS,Delhi,1069.0,17.0,2.0,29826.31,0.0,0.6203000000000001,8.0,1,C
T5766,U1169,36884.7,Transfer,Wallet,Web,Mumbai,596.0,11.0,3.0,22097.01,0.0,0.678,6.0,0,A
T5767,U3232,12679.23,Transfer,Wallet,Web,Hyderabad,467.0,20.0,3.0,6514.45,0.0,0.666,2.0,0,A
T5768,U2332,3410.87,Withdrawal,UPI,iOS,Chennai,1015.0,21.0,4.0,20912.8,0.0,0.413,6.0,0,A
T5769,U2761,13436.46,Payment,NetBanking,Android,Hyderabad,1680.0,3.0,1.6,18511.34,0.0,0.966,7.0,1,B
T5770,U9206,45614.8,Transfer,UPI,Web,Hyderabad,1404.0,22.0,0.0,6382.58,0.0,0.94,8.0,0,A
T5771,U9219,31677.27,Transfer,Wallet,iOS,Hyderabad,1519.0,6.0,0.0,7304.76,0.0,0.876,8.0,0,A
T5772,U1354,36066.68,Transfer,Card,Android,Bangalore,281.0,11.0,4.0,19618.33,0.0,0.436,8.0,0,A
T5773,U1298,12894.76,Withdrawal,Card,Android,Bangalore,1212.0,22.0,4.0,24253.78,0.0,0.452,8.0,0,A
T5774,U8575,35983.44,Transfer,NetBanking,Web,Hyderabad,489.0,10.0,4.0,22895.88,0.0,0.2994,6.0,0,A
T5775,U6993,1454.67,Payment,NetBanking,Android,Chennai,966.0,6.0,2.3,18231.72,0.0,0.738,1.0,0,A
T5776,U5801,18797.3,Payment,Wallet,Web,Hyderabad,168.0,9.0,0.0,28132.51,0.0,0.316,4.0,0,A
T5777,U7628,31356.33,Payment,Wallet,iOS,Hyderabad,764.0,8.0,1.0,21958.26,0.0,0.068,2.0,0,A
T5778,U7910,7347.52,Payment,Wallet,Web,Bangalore,1961.0,1.0,2.0,16303.29,0.0,0.958,7.0,0,A
T5779,U7590,41159.03,Transfer,Wallet,Android,Hyderabad,1846.0,4.0,2.0,24504.53,0.0,0.992,1.0,0,A
T5780,U3677,11789.81,Withdrawal,NetBanking,Web,Chennai,213.0,9.0,4.0,8785.47,0.0,0.694,5.0,0,A
T5781,U2410,32631.44,Withdrawal,Card,Web,Chennai,804.0,13.0,4.0,7978.43,0.0,0.315,8.0,0,A
T5782,U4268,20289.6,Withdrawal,UPI,Web,Hyderabad,1311.0,15.0,2.0,29146.51,0.0,0.865,4.0,0,A
T5783,U5923,29822.38,Transfer,Card,Android,Chennai,1176.0,1.0,4.0,28499.67,1.0,0.953,7.0,0,A
T5784,U7508,5417.16,Withdrawal,NetBanking,Web,Hyderabad,1553.0,18.0,0.0,26427.43,0.0,0.506,5.0,0,A
T5785,U8508,894.79,Payment,NetBanking,iOS,Bangalore,521.0,22.0,2.0,6509.64,0.0,0.312,1.0,0,A
T5786,U9621,30837.753000000004,Transfer,Card,iOS,Hyderabad,1997.0,8.0,2.0,17671.9,0.0,0.406,2.0,0,A
T5787,U5103,13518.02,Withdrawal,Card,iOS,Mumbai,125.0,13.0,2.0,16098.0,0.0,0.074,5.0,0,A
T5788,U6879,40992.87,Payment,Wallet,iOS,Bangalore,401.0,14.0,4.0,6172.94,0.0,0.566,7.0,0,A
T5789,U7798,49967.55,Payment,UPI,iOS,Chennai,1376.0,18.0,2.0,13488.87,1.0,0.379,7.0,0,A
T5790,U9923,10610.99,Transfer,Card,Web,Chennai,891.7,7.0,1.0,14007.86,0.0,0.885,9.0,0,A
T5791,U8901,13295.28,Transfer,Card,Web,Bangalore,1817.0,14.0,1.0,7294.62,0.0,0.276,3.0,0,A
T5792,U8706,33159.85,Withdrawal,UPI,Android,Mumbai,697.0,7.0,0.0,28650.94,0.0,0.008,4.0,0,A
T5793,U8362,26557.171,Withdrawal,Wallet,Web,Bangalore,939.0,3.0,2.0,14832.18,0.0,0.737,3.0,0,A
T5794,U5925,21037.138,Withdrawal,NetBanking,Android,Delhi,735.0,5.0,2.0,15794.27,0.0,0.6793,8.0,0,A
T5795,U3456,25168.63,Transfer,NetBanking,Android,Mumbai,378.0,10.0,4.0,17997.51,0.0,0.546,9.0,0,A
T5796,U9189,39765.76,Withdrawal,Card,Android,Bangalore,1248.0,11.0,3.0,26619.88,0.0,0.4721,8.0,0,A
T5797,U9524,6830.51,Withdrawal,Wallet,Web,Delhi,1544.0,23.0,3.0,16045.96,0.0,0.61,2.0,0,A
T5798,U1921,19988.168,Payment,NetBanking,iOS,Hyderabad,578.0,8.0,2.0,16274.88,0.0,0.198,1.0,0,A
T5799,U6486,48219.44,Payment,NetBanking,Android,Mumbai,910.0,17.0,0.0,7281.78,0.0,0.502,5.0,0,A
T5800,U3345,8228.26,Payment,NetBanking,iOS,Hyderabad,750.0,16.0,1.0,18124.23,0.0,0.335,2.0,0,A
T5801,U1435,15006.19,Withdrawal,NetBanking,Android,Delhi,1845.0,20.0,2.0,11496.37,0.0,0.5208999999999999,3.0,0,A
T5802,U3244,5052.74,Transfer,NetBanking,Web,Chennai,336.0,2.0,2.0,19438.77,0.0,0.606,9.0,0,A
T5803,U1684,13622.29,Payment,Card,Android,Chennai,46.0,12.0,0.0,9092.32,0.0,0.082,3.0,0,A
T5804,U6080,40806.99,Transfer,NetBanking,Web,Chennai,995.0,5.0,0.0,21500.28,0.0,0.941,1.0,0,A
T5805,U3151,18946.86,Withdrawal,Card,iOS,Hyderabad,389.0,13.0,3.0,18605.19,0.0,0.778,9.0,0,A
T5806,U4250,4465.43,Withdrawal,UPI,Web,Mumbai,805.0,0.0,2.0,14287.07,0.0,0.916,2.0,0,A
T5807,U2953,17144.16,Payment,UPI,iOS,Hyderabad,1545.0,3.0,2.0,2990.51,0.0,0.042,6.0,0,A
T5808,U2724,29291.544,Transfer,Wallet,Web,Hyderabad,1357.0,21.0,4.0,18846.35,0.0,0.002,7.0,0,A
T5809,U1057,31502.7,Payment,Card,Android,Chennai,378.0,17.0,1.0,25792.44,1.0,0.358,9.0,0,A
T5810,U5567,20837.24,Withdrawal,Wallet,Android,Hyderabad,233.0,10.0,1.4,5215.12,1.0,0.5820000000000001,3.0,0,A
T5811,U3255,8368.6,Transfer,UPI,Web,Delhi,1967.0,10.0,4.0,2633.11,0.0,0.244,6.0,0,A
T5812,U4991,25677.882,Payment,UPI,iOS,Bangalore,823.0,7.0,1.0,1283.11,0.0,0.549,4.0,0,A
T5813,U8946,41051.41,Withdrawal,UPI,iOS,Bangalore,1746.0,3.0,2.0,11175.929,0.0,0.606,4.0,0,A
T5814,U4561,14109.79,Payment,UPI,iOS,Bangalore,1133.0,1.0,3.0,25277.87,0.0,0.152,4.0,0,A
T5815,U2200,3549.93,Transfer,NetBanking,Web,Chennai,1827.0,0.0,1.0,21855.69,0.0,0.769,2.0,0,A
T5816,U2556,2878.45,Transfer,UPI,Web,Chennai,1108.0,23.0,0.0,6148.72,0.0,0.936,7.0,0,A
T5817,U8875,6062.89,Transfer,NetBanking,Web,Bangalore,733.0,9.0,2.0,27521.81,0.0,0.64,1.0,0,A
T5818,U1588,29059.39,Transfer,NetBanking,Web,Mumbai,1470.0,16.0,1.0,4146.66,0.0,0.948,5.0,1,C
T5819,U1591,46441.73,Transfer,Wallet,iOS,Bangalore,946.0,6.0,1.0,11287.47,0.0,0.246,4.0,0,A
