Date,Store ID,Units Sold,Inventory Level,Units Ordered,Price,Discount,Competitor Pricing,Region,Weather Condition,Seasonality
2022-12-27,S005,2359,6139,2605,51.94,20,51.89,North,Rainy,Winter
2022-12-28,S005,2818,5851,2230,62.16,20,61.39,North,Sunny,Winter
2022-12-29,S005,3744,6417,2248,60.77,20,60.03,North,Rainy,Winter
2022-12-30,S005,2665,5001,1696,49.09,20,48.64,North,Rainy,Winter
2022-12-31,S005,2170,5356,2214,54.41,20,54.81,North,Snowy,Winter
2023-01-01,S005,2855,5950,2117,52.74,20,53.14,North,Cloudy,Winter
2023-01-02,S005,3554,5690,2388,56.27,20,56.77,North,Snowy,Winter
2023-01-03,S005,3497,6129,2167,60.69,20,59.96,North,Sunny,Winter
2023-01-04,S005,2640,4681,2382,53.36,20,53.39,North,Rainy,Winter
2023-01-05,S005,2337,4574,2515,42.75,20,43.19,North,Cloudy,Winter
2023-01-06,S005,2930,5909,1952,56.82,20,55.45,North,Rainy,Winter
2023-01-07,S005,2478,5675,2221,51.1,20,50.24,North,Cloudy,Winter
2023-01-08,S005,1796,5476,1986,52.16,20,51.85,North,Rainy,Winter
2023-01-09,S005,2530,4666,2515,57.04,20,56.19,North,Snowy,Winter
2023-01-10,S005,2272,5206,2153,48.66,20,48.69,North,Rainy,Winter
2023-01-11,S005,1656,3952,1970,52.82,20,52.47,North,Cloudy,Winter
2023-01-12,S005,2178,3951,2221,55.89,20,55.61,North,Sunny,Winter
2023-01-13,S005,2593,5764,2019,57.42,20,57.93,North,Snowy,Winter
2023-01-14,S005,3038,5877,2118,64.75,20,63.63,North,Rainy,Winter
2023-01-15,S005,2485,4994,1968,50.63,20,51.45,North,Snowy,Winter
2023-01-16,S005,2315,5885,2152,51.04,20,51.39,North,Rainy,Winter
2023-01-17,S005,3249,5401,1938,48.04,20,47.15,North,Cloudy,Winter
2023-01-18,S005,2804,4779,2121,50.6,20,50.97,North,Snowy,Winter
2023-01-19,S005,2813,5650,2568,49.95,20,49.88,North,Cloudy,Winter
2023-01-20,S005,2618,5621,2170,56.12,20,56.33,North,Rainy,Winter
2023-01-21,S005,2061,4815,2208,52.12,20,52.15,North,Rainy,Winter
2023-01-22,S005,2560,5493,1919,47.36,20,46.63,North,Cloudy,Winter
2023-01-23,S005,3659,6671,1806,54.25,20,53.97,North,Cloudy,Winter
2023-01-24,S005,2288,5531,1877,45.93,20,46.6,North,Snowy,Winter
2023-01-25,S005,3235,6370,2084,54.89,20,55.57,North,Cloudy,Winter
2023-01-26,S005,2564,5470,2759,60.15,20,59.26,North,Snowy,Winter
2023-01-27,S005,3117,5695,2275,50.38,20,51.51,North,Cloudy,Winter
2023-01-28,S005,3258,6429,2216,59.85,20,59.62,North,Rainy,Winter
2023-01-29,S005,2761,5623,2332,40.56,20,40.63,North,Snowy,Winter
2023-01-30,S005,2839,5340,2208,56.78,20,57.33,North,Snowy,Winter
2023-01-31,S005,2759,5778,2378,61.65,20,62.66,North,Cloudy,Winter
2023-02-01,S005,2503,4285,1993,57.11,20,57.75,North,Rainy,Winter
2023-02-02,S005,2584,5675,1983,59.21,20,58.9,North,Cloudy,Winter
2023-02-03,S005,2715,5879,2568,57.12,20,56.25,North,Cloudy,Winter
2023-02-04,S005,2227,4800,1887,57.66,20,57.28,North,Cloudy,Winter
2023-02-05,S005,2376,4413,2080,51.91,20,50.79,North,Cloudy,Winter
2023-02-06,S005,2658,5599,2239,44.94,20,45.05,North,Snowy,Winter
2023-02-07,S005,3122,6292,2358,47.92,20,47.38,North,Snowy,Winter
2023-02-08,S005,2447,5668,2208,54.79,20,55.24,North,Rainy,Winter
2023-02-09,S005,2204,5631,1923,47.54,20,47.89,North,Snowy,Winter
2023-02-10,S005,3564,6499,1960,54.48,20,54.51,North,Cloudy,Winter
2023-02-11,S005,2133,5703,2551,56.41,20,56.1,North,Cloudy,Winter
2023-02-12,S005,3273,5600,2242,46.48,20,46.97,North,Rainy,Winter
2023-02-13,S005,2599,5083,2046,55.47,15,54.69,North,Cloudy,Winter
2023-02-14,S005,3678,6876,2142,49.56,20,49.47,North,Snowy,Winter
2023-02-15,S005,3010,5291,2412,51.0,20,51.39,North,Snowy,Winter
2023-02-16,S005,1950,5582,2042,52.31,20,52.91,North,Snowy,Winter
2023-02-17,S005,2640,5481,2302,60.13,20,60.33,North,Rainy,Winter
2023-02-18,S005,3286,5734,1852,54.77,20,54.14,North,Cloudy,Winter
2023-02-19,S005,2989,5935,2023,55.57,20,56.05,North,Rainy,Winter
2023-02-20,S005,2736,5154,1916,53.4,20,54.23,North,Rainy,Winter
2023-02-21,S005,2124,4457,2133,50.85,20,50.76,North,Cloudy,Winter
2023-02-22,S005,2430,5349,2125,59.67,20,60.01,North,Cloudy,Winter
2023-02-23,S005,3334,5635,2165,56.9,20,57.04,North,Snowy,Winter
2023-02-24,S005,3182,5132,2243,56.56,20,57.58,North,Cloudy,Winter
2023-02-25,S005,2275,4682,2027,53.79,20,54.61,North,Sunny,Winter
2023-02-26,S005,2190,6047,2687,43.99,20,43.66,North,Snowy,Winter
2023-02-27,S005,2644,5592,2119,62.74,20,63.32,North,Sunny,Winter
2023-02-28,S005,2857,5705,2234,60.57,20,60.27,North,Rainy,Winter
2023-03-01,S005,1878,4929,2355,54.99,20,54.05,North,Rainy,Winter
2023-03-02,S005,3053,5497,2228,60.1,20,59.53,North,Cloudy,Winter
2023-03-03,S005,1930,4685,2343,59.87,15,59.71,North,Cloudy,Winter
2023-03-04,S005,2361,5553,2007,61.08,20,61.49,North,Sunny,Winter
2023-03-05,S005,2556,5771,2150,57.51,20,56.54,North,Rainy,Winter
2023-03-06,S005,2132,4494,1896,53.32,20,52.76,North,Snowy,Winter
2023-03-07,S005,2828,5483,2253,55.57,20,55.52,North,Cloudy,Winter
2023-03-08,S005,2025,5554,2113,57.56,20,57.88,North,Snowy,Winter
2023-03-09,S005,3380,6321,2323,63.59,20,63.45,North,Rainy,Winter
2023-03-10,S005,4055,6501,2425,60.66,20,60.35,North,Cloudy,Winter
2023-03-11,S005,1853,4779,2639,47.15,20,47.06,North,Snowy,Winter
2023-03-12,S005,2704,5422,2097,57.44,20,57.6,North,Snowy,Winter
2023-03-13,S005,2420,4916,2515,55.84,20,55.12,North,Rainy,Winter
2023-03-14,S005,2777,5016,2265,56.81,20,56.4,North,Cloudy,Winter
2023-03-15,S005,3172,5650,2254,61.99,20,62.32,North,Cloudy,Winter
2023-03-16,S005,3327,6085,2080,58.76,20,58.77,North,Snowy,Winter
2023-03-17,S005,3342,5727,1914,50.7,20,50.82,North,Cloudy,Winter
2023-03-18,S005,2565,5704,2155,54.44,20,54.49,North,Snowy,Winter
2023-03-19,S005,1951,6377,2562,55.46,20,57.09,North,Snowy,Winter
2023-03-20,S005,3603,5839,2275,57.32,20,57.6,North,Cloudy,Winter
2023-03-21,S005,1752,4394,2721,61.24,20,61.41,North,Rainy,Spring
2023-03-22,S005,2554,5848,2279,56.6,20,56.33,North,Rainy,Spring
2023-03-23,S005,2805,5676,2298,64.27,20,65.4,North,Snowy,Spring
2023-03-24,S005,2613,5699,1988,60.22,20,60.71,North,Cloudy,Spring
2023-03-25,S005,2478,5753,2157,62.75,20,62.72,North,Rainy,Spring
2023-03-26,S005,2294,6283,1960,56.79,20,55.43,North,Rainy,Spring
2023-03-27,S005,2359,5162,1883,58.52,20,58.06,North,Rainy,Spring
2023-03-28,S005,3004,6627,1787,56.14,20,56.65,North,Snowy,Spring
2023-03-29,S005,2387,5471,1893,54.2,20,53.68,North,Snowy,Spring
2023-03-30,S005,2242,5155,2652,56.95,20,55.86,North,Rainy,Spring
2023-03-31,S005,1909,4331,2434,48.27,20,48.48,North,Rainy,Spring
2023-04-01,S005,2747,5266,2424,56.27,20,56.97,North,Sunny,Spring
2023-04-02,S005,3211,5295,2423,49.19,20,49.46,North,Rainy,Spring
2023-04-03,S005,1904,5409,2567,65.07,20,65.84,North,Snowy,Spring
2023-04-04,S005,2749,6757,2054,53.29,20,52.78,North,Sunny,Spring
2023-04-05,S005,2360,5176,2258,56.34,20,56.88,North,Rainy,Spring
2023-04-06,S005,3092,5599,2275,56.32,20,55.88,North,Cloudy,Spring
2023-04-07,S005,2484,5622,2080,55.2,20,55.98,North,Cloudy,Spring
2023-04-08,S005,3703,5921,1760,54.19,20,54.43,North,Sunny,Spring
2023-04-09,S005,2897,4792,2374,56.75,20,56.59,North,Cloudy,Spring
2023-04-10,S005,1644,4449,2039,67.11,20,67.07,North,Rainy,Spring
2023-04-11,S005,2562,5742,2098,48.55,20,48.71,North,Rainy,Spring
2023-04-12,S005,2774,5113,2133,47.02,20,46.9,North,Rainy,Spring
2023-04-13,S005,3220,5876,2303,56.34,20,56.14,North,Snowy,Spring
2023-04-14,S005,2992,5618,2177,59.85,20,60.23,North,Cloudy,Spring
2023-04-15,S005,2210,4830,1958,53.36,20,53.22,North,Rainy,Spring
2023-04-16,S005,2910,5894,2327,56.36,20,56.17,North,Rainy,Spring
2023-04-17,S005,2874,4983,2270,53.01,20,52.9,North,Cloudy,Spring
2023-04-18,S005,1827,5030,2099,61.37,20,61.95,North,Rainy,Spring
2023-04-19,S005,2709,5265,2276,58.78,20,58.64,North,Snowy,Spring
2023-04-20,S005,1740,5077,2202,51.04,20,49.62,North,Cloudy,Spring
2023-04-21,S005,2444,5499,2026,55.92,20,56.29,North,Sunny,Spring
2023-04-22,S005,2763,5195,2119,56.0,20,55.34,North,Rainy,Spring
2023-04-23,S005,2465,5648,2541,47.75,20,46.92,North,Snowy,Spring
2023-04-24,S005,3199,6407,2397,62.93,20,63.51,North,Snowy,Spring
2023-04-25,S005,2460,6006,2240,64.41,20,65.44,North,Snowy,Spring
2023-04-26,S005,2701,5374,2158,52.19,20,51.36,North,Sunny,Spring
2023-04-27,S005,3104,5979,2324,48.29,20,48.33,North,Sunny,Spring
2023-04-28,S005,2527,5005,2236,53.07,20,53.22,North,Cloudy,Spring
2023-04-29,S005,1959,4823,2190,58.83,20,59.45,North,Sunny,Spring
2023-04-30,S005,2754,5714,2253,58.66,20,58.76,North,Rainy,Spring
2023-05-01,S005,2881,5413,2208,67.39,20,67.06,North,Rainy,Spring
2023-05-02,S005,3310,6494,1865,50.39,20,51.13,North,Cloudy,Spring
2023-05-03,S005,2955,5374,1817,65.9,20,66.15,North,Cloudy,Spring
2023-05-04,S005,1948,4993,1950,47.11,20,47.21,North,Rainy,Spring
2023-05-05,S005,2174,5137,2285,47.13,20,46.53,North,Sunny,Spring
2023-05-06,S005,2544,5796,2390,52.6,20,51.94,North,Rainy,Spring
2023-05-07,S005,2151,5428,2069,53.28,20,54.14,North,Snowy,Spring
2023-05-08,S005,2753,5400,2397,53.87,20,53.24,North,Cloudy,Spring
2023-05-09,S005,2788,5541,2237,51.23,20,51.41,North,Rainy,Spring
2023-05-10,S005,2692,4553,2101,52.11,20,52.47,North,Rainy,Spring
2023-05-11,S005,2863,5687,2300,53.77,20,52.62,North,Snowy,Spring
2023-05-12,S005,3205,5471,2582,51.16,20,51.15,North,Cloudy,Spring
2023-05-13,S005,2508,5703,2523,63.96,20,64.22,North,Sunny,Spring
2023-05-14,S005,2261,5407,2328,49.71,20,49.97,North,Sunny,Spring
2023-05-15,S005,3023,5312,2101,64.2,20,64.53,North,Cloudy,Spring
2023-05-16,S005,2630,5444,2585,52.36,20,52.88,North,Snowy,Spring
2023-05-17,S005,1775,4536,2209,70.7,20,70.88,North,Sunny,Spring
2023-05-18,S005,2642,5731,1982,47.82,20,48.31,North,Rainy,Spring
2023-05-19,S005,2933,5870,2206,59.08,20,59.55,North,Rainy,Spring
2023-05-20,S005,3430,5651,2140,51.24,20,51.55,North,Snowy,Spring
2023-05-21,S005,2527,5423,2180,56.18,20,55.96,North,Snowy,Spring
2023-05-22,S005,3156,6019,2744,60.44,20,60.52,North,Rainy,Spring
2023-05-23,S005,2312,4944,2181,61.07,20,61.6,North,Cloudy,Spring
2023-05-24,S005,3271,6233,2108,52.78,20,52.65,North,Snowy,Spring
2023-05-25,S005,2599,5651,2033,59.92,20,60.4,North,Sunny,Spring
2023-05-26,S005,3691,6014,2197,57.42,20,58.17,North,Cloudy,Spring
