Date,Product ID,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2022-02-06,P0020,Toys,798,1513,689,60.32,20,Winter
2022-02-07,P0020,Toys,506,941,636,70.4,20,Winter
2022-02-08,P0020,Toys,974,1811,599,63.9,20,Winter
2022-02-09,P0020,Toys,654,1475,455,78.38,5,Winter
2022-02-10,P0020,Toys,562,783,549,58.27,20,Winter
2022-02-11,P0020,Toys,597,1260,581,50.12,15,Winter
2022-02-12,P0020,Toys,171,1270,760,49.88,10,Winter
2022-02-13,P0020,Toys,637,1250,862,70.05,20,Winter
2022-02-14,P0020,Toys,286,1030,553,59.69,15,Winter
2022-02-15,P0020,Toys,388,1491,599,52.12,15,Winter
2022-02-16,P0020,Toys,416,1576,648,54.31,20,Winter
2022-02-17,P0020,Toys,568,1406,606,29.72,20,Winter
2022-02-18,P0020,Toys,551,1098,443,67.77,20,Winter
2022-02-19,P0020,Toys,770,1406,388,52.35,20,Winter
2022-02-20,P0020,Toys,1249,1856,571,38.06,20,Winter
2022-02-21,P0020,Toys,872,1483,629,59.51,20,Winter
2022-02-22,P0020,Toys,469,1155,579,39.31,5,Winter
2022-02-23,P0020,Toys,647,958,481,37.65,10,Winter
2022-02-24,P0020,Toys,926,1435,526,42.41,20,Winter
2022-02-25,P0020,Toys,340,1252,465,54.17,20,Winter
2022-02-26,P0020,Toys,868,1150,758,60.04,15,Winter
2022-02-27,P0020,Toys,898,1490,477,72.34,20,Winter
2022-02-28,P0020,Toys,1120,1764,255,62.53,15,Winter
2022-03-01,P0020,Toys,1354,1748,453,69.48,15,Winter
2022-03-02,P0020,Toys,954,1854,671,67.07,20,Winter
2022-03-03,P0020,Toys,472,1173,726,57.74,20,Winter
2022-03-04,P0020,Toys,675,1404,657,45.32,15,Winter
2022-03-05,P0020,Toys,712,1533,702,25.61,20,Winter
2022-03-06,P0020,Toys,584,1443,644,44.54,20,Winter
2022-03-07,P0020,Toys,945,2127,315,68.44,20,Winter
2022-03-08,P0020,Toys,1109,1602,618,41.57,20,Winter
2022-03-09,P0020,Toys,1125,1726,535,67.24,20,Winter
2022-03-10,P0020,Toys,988,2070,475,69.39,20,Winter
2022-03-11,P0020,Toys,642,1190,332,64.19,15,Winter
2022-03-12,P0020,Toys,995,1307,542,46.34,10,Winter
2022-03-13,P0020,Toys,962,1672,346,61.85,20,Winter
2022-03-14,P0020,Toys,922,1609,540,80.2,15,Winter
2022-03-15,P0020,Toys,211,1169,570,53.61,20,Winter
2022-03-16,P0020,Toys,815,1645,640,53.28,20,Winter
2022-03-17,P0020,Toys,856,1382,656,60.83,20,Winter
2022-03-18,P0020,Toys,701,970,473,48.06,15,Winter
2022-03-19,P0020,Toys,765,1134,560,70.79,15,Winter
2022-03-20,P0020,Toys,589,1344,718,54.02,20,Winter
2022-03-21,P0020,Toys,793,1727,491,69.23,20,Spring
2022-03-22,P0020,Toys,447,1238,608,50.05,20,Spring
2022-03-23,P0020,Toys,522,1185,785,54.73,20,Spring
2022-03-24,P0020,Toys,960,1364,450,47.89,20,Spring
2022-03-25,P0020,Toys,870,1463,785,54.55,20,Spring
2022-03-26,P0020,Toys,832,1731,504,56.46,15,Spring
2022-03-27,P0020,Toys,477,1084,367,53.24,20,Spring
2022-03-28,P0020,Toys,562,1286,327,66.73,15,Spring
2022-03-29,P0020,Toys,625,1477,705,51.3,20,Spring
2022-03-30,P0020,Toys,717,1409,448,56.24,20,Spring
2022-03-31,P0020,Toys,301,1457,543,64.84,20,Spring
2022-04-01,P0020,Toys,745,1769,525,66.8,20,Spring
2022-04-02,P0020,Toys,1010,1547,461,68.78,15,Spring
2022-04-03,P0020,Toys,773,1215,543,61.14,10,Spring
2022-04-04,P0020,Toys,1217,1611,356,52.68,20,Spring
2022-04-05,P0020,Toys,648,1014,522,54.48,20,Spring
2022-04-06,P0020,Toys,866,1711,769,56.65,15,Spring
2022-04-07,P0020,Toys,917,1665,409,83.45,20,Spring
2022-04-08,P0020,Toys,878,1635,720,51.21,15,Spring
2022-04-09,P0020,Toys,971,1333,704,61.1,20,Spring
2022-04-10,P0020,Toys,542,1157,582,38.61,20,Spring
2022-04-11,P0020,Toys,788,1575,599,43.6,20,Spring
2022-04-12,P0020,Toys,795,1592,600,60.88,10,Spring
2022-04-13,P0020,Toys,639,1141,519,63.65,20,Spring
2022-04-14,P0020,Toys,714,1593,594,40.37,20,Spring
2022-04-15,P0020,Toys,518,973,478,64.84,20,Spring
2022-04-16,P0020,Toys,1051,1690,287,67.64,20,Spring
2022-04-17,P0020,Toys,464,1640,621,54.15,20,Spring
2022-04-18,P0020,Toys,517,862,624,43.82,15,Spring
2022-04-19,P0020,Toys,1198,1819,612,54.17,20,Spring
2022-04-20,P0020,Toys,467,1434,422,49.61,20,Spring
2022-04-21,P0020,Toys,914,1342,627,55.86,15,Spring
2022-04-22,P0020,Toys,591,1632,559,59.24,20,Spring
2022-04-23,P0020,Toys,284,1194,446,71.86,15,Spring
2022-04-24,P0020,Toys,616,1788,505,65.12,20,Spring
2022-04-25,P0020,Toys,612,848,589,42.8,15,Spring
2022-04-26,P0020,Toys,677,1707,362,50.0,15,Spring
2022-04-27,P0020,Toys,568,1745,505,56.37,20,Spring
2022-04-28,P0020,Toys,1015,1342,620,64.7,15,Spring
2022-04-29,P0020,Toys,513,1222,460,46.75,20,Spring
2022-04-30,P0020,Toys,1106,2058,731,40.3,20,Spring
2022-05-01,P0020,Toys,722,1469,720,63.24,20,Spring
2022-05-02,P0020,Toys,679,1564,589,39.42,15,Spring
2022-05-03,P0020,Toys,967,1610,464,59.33,20,Spring
2022-05-04,P0020,Toys,842,1483,696,72.65,20,Spring
2022-05-05,P0020,Toys,621,1444,505,41.28,20,Spring
2022-05-06,P0020,Toys,515,800,646,29.78,20,Spring
2022-05-07,P0020,Toys,651,1244,719,59.02,20,Spring
2022-05-08,P0020,Toys,928,1572,841,75.12,20,Spring
2022-05-09,P0020,Toys,691,1151,588,75.41,10,Spring
2022-05-10,P0020,Toys,609,1289,689,36.71,20,Spring
2022-05-11,P0020,Toys,725,1216,643,51.76,20,Spring
2022-05-12,P0020,Toys,297,968,426,55.69,10,Spring
2022-05-13,P0020,Toys,507,1478,679,56.3,15,Spring
2022-05-14,P0020,Toys,619,1166,584,65.72,10,Spring
2022-05-15,P0020,Toys,494,949,655,66.86,15,Spring
2022-05-16,P0020,Toys,610,1554,653,43.52,20,Spring
2022-05-17,P0020,Toys,1041,1508,510,64.68,20,Spring
2022-05-18,P0020,Toys,760,1559,482,50.19,15,Spring
2022-05-19,P0020,Toys,521,975,566,56.13,20,Spring
2022-05-20,P0020,Toys,309,738,340,55.02,15,Spring
2022-05-21,P0020,Toys,719,1182,479,64.44,20,Spring
2022-05-22,P0020,Toys,691,1381,455,57.37,20,Spring
2022-05-23,P0020,Toys,389,1300,441,57.32,20,Spring
2022-05-24,P0020,Toys,633,1277,720,85.41,20,Spring
2022-05-25,P0020,Toys,923,1681,499,52.86,15,Spring
2022-05-26,P0020,Toys,679,1760,243,52.65,20,Spring
2022-05-27,P0020,Toys,379,1590,720,65.95,20,Spring
2022-05-28,P0020,Toys,213,713,522,31.49,20,Spring
2022-05-29,P0020,Toys,348,1048,602,61.77,20,Spring
2022-05-30,P0020,Toys,739,1010,454,64.12,20,Spring
2022-05-31,P0020,Toys,649,1485,592,69.98,5,Spring
2022-06-01,P0020,Toys,691,1636,493,60.11,20,Spring
2022-06-02,P0020,Toys,1202,1840,345,51.66,20,Spring
2022-06-03,P0020,Toys,967,1573,501,68.09,20,Spring
2022-06-04,P0020,Toys,662,1482,686,78.08,20,Spring
2022-06-05,P0020,Toys,1201,1622,720,36.53,20,Spring
2022-06-06,P0020,Toys,592,1173,534,49.52,20,Spring
2022-06-07,P0020,Toys,825,1444,785,54.82,20,Spring
2022-06-08,P0020,Toys,870,1432,538,63.14,20,Spring
2022-06-09,P0020,Toys,572,1352,744,59.3,20,Spring
2022-06-10,P0020,Toys,714,1438,392,66.55,20,Spring
2022-06-11,P0020,Toys,806,1356,641,61.06,15,Spring
2022-06-12,P0020,Toys,773,1194,328,43.76,15,Spring
2022-06-13,P0020,Toys,872,1513,576,26.6,20,Spring
2022-06-14,P0020,Toys,481,1394,525,37.07,20,Spring
2022-06-15,P0020,Toys,670,1432,600,34.81,15,Spring
2022-06-16,P0020,Toys,768,1477,524,52.99,20,Spring
2022-06-17,P0020,Toys,1252,1628,433,44.26,15,Spring
2022-06-18,P0020,Toys,791,1171,648,22.96,20,Spring
2022-06-19,P0020,Toys,437,920,483,57.64,20,Spring
2022-06-20,P0020,Toys,872,1664,533,42.92,20,Spring
2022-06-21,P0020,Toys,636,1478,625,61.41,10,Summer
2022-06-22,P0020,Toys,1090,1626,315,53.69,20,Summer
2022-06-23,P0020,Toys,546,1236,497,37.15,20,Summer
2022-06-24,P0020,Toys,663,1112,309,64.07,20,Summer
2022-06-25,P0020,Toys,813,1324,591,71.55,20,Summer
2022-06-26,P0020,Toys,636,1009,719,50.5,20,Summer
2022-06-27,P0020,Toys,767,1603,732,77.91,20,Summer
2022-06-28,P0020,Toys,614,1107,499,54.17,20,Summer
2022-06-29,P0020,Toys,715,1320,395,28.34,15,Summer
2022-06-30,P0020,Toys,590,1399,468,55.02,15,Summer
2022-07-01,P0020,Toys,510,1490,694,57.99,20,Summer
2022-07-02,P0020,Toys,677,1112,508,53.89,15,Summer
2022-07-03,P0020,Toys,535,1374,524,50.05,20,Summer
2022-07-04,P0020,Toys,1193,1593,457,46.29,20,Summer
2022-07-05,P0020,Toys,826,1402,528,40.67,15,Summer
2022-07-06,P0020,Toys,665,1307,480,57.04,20,Summer
2022-07-07,P0020,Toys,616,1400,519,68.31,20,Summer
2022-07-08,P0020,Toys,597,1214,629,27.9,20,Summer
2022-07-09,P0020,Toys,521,731,663,44.95,20,Summer
2022-07-10,P0020,Toys,521,1377,522,34.67,20,Summer
2022-07-11,P0020,Toys,475,1072,546,65.21,20,Summer
2022-07-12,P0020,Toys,618,1125,635,47.27,15,Summer
2022-07-13,P0020,Toys,1387,2116,531,56.32,20,Summer
2022-07-14,P0020,Toys,481,1754,366,34.14,15,Summer
2022-07-15,P0020,Toys,948,1659,540,68.24,20,Summer
2022-07-16,P0020,Toys,880,1383,500,49.82,20,Summer
2022-07-17,P0020,Toys,887,1734,495,56.35,15,Summer
2022-07-18,P0020,Toys,681,1471,442,68.39,15,Summer
2022-07-19,P0020,Toys,936,1605,539,46.88,20,Summer
2022-07-20,P0020,Toys,1160,1813,451,66.52,20,Summer
2022-07-21,P0020,Toys,674,1364,572,56.02,10,Summer
2022-07-22,P0020,Toys,1218,1794,477,42.35,10,Summer
2022-07-23,P0020,Toys,628,1500,477,58.11,20,Summer
2022-07-24,P0020,Toys,785,1325,435,69.45,20,Summer
2022-07-25,P0020,Toys,878,1858,544,56.7,20,Summer
2022-07-26,P0020,Toys,840,1508,375,58.38,20,Summer
2022-07-27,P0020,Toys,593,1287,408,72.55,20,Summer
2022-07-28,P0020,Toys,957,1233,437,59.31,15,Summer
2022-07-29,P0020,Toys,547,1467,688,50.14,20,Summer
2022-07-30,P0020,Toys,621,802,644,58.41,20,Summer
2022-07-31,P0020,Toys,898,1398,688,62.82,15,Summer
2022-08-01,P0020,Toys,664,1111,595,60.33,20,Summer
2022-08-02,P0020,Toys,506,1041,596,65.57,5,Summer
2022-08-03,P0020,Toys,522,1333,458,67.75,15,Summer
2022-08-04,P0020,Toys,522,1592,444,54.16,15,Summer
2022-08-05,P0020,Toys,335,1374,675,47.82,20,Summer
2022-08-06,P0020,Toys,449,1308,699,49.29,20,Summer
2022-08-07,P0020,Toys,600,1203,512,58.16,15,Summer
2022-08-08,P0020,Toys,640,1517,431,59.58,5,Summer
2022-08-09,P0020,Toys,339,1185,621,77.36,20,Summer
2022-08-10,P0020,Toys,966,1387,563,44.08,15,Summer
2022-08-11,P0020,Toys,717,1661,590,58.39,20,Summer
2022-08-12,P0020,Toys,734,1077,612,55.51,15,Summer
2022-08-13,P0020,Toys,469,1544,522,65.98,20,Summer
2022-08-14,P0020,Toys,537,1046,615,51.71,10,Summer
2022-08-15,P0020,Toys,499,1319,608,39.66,20,Summer
2022-08-16,P0020,Toys,1155,1878,359,50.67,15,Summer
2022-08-17,P0020,Toys,774,1750,365,40.19,20,Summer
2022-08-18,P0020,Toys,443,1118,631,34.34,20,Summer
2022-08-19,P0020,Toys,1007,1818,497,57.52,15,Summer
2022-08-20,P0020,Toys,749,1531,817,30.6,20,Summer
2022-08-21,P0020,Toys,546,1598,626,43.08,15,Summer
2022-08-22,P0020,Toys,354,764,731,67.0,20,Summer
2022-08-23,P0020,Toys,770,1828,457,57.06,15,Summer
2022-08-24,P0020,Toys,641,1259,755,33.23,20,Summer
2022-08-25,P0020,Toys,525,1204,539,75.68,20,Summer
2022-08-26,P0020,Toys,272,958,577,48.5,20,Summer
2022-08-27,P0020,Toys,685,1896,506,50.57,20,Summer
2022-08-28,P0020,Toys,259,905,378,56.36,20,Summer
2022-08-29,P0020,Toys,351,931,638,56.73,20,Summer
2022-08-30,P0020,Toys,196,1059,721,66.67,20,Summer
2022-08-31,P0020,Toys,712,1344,644,53.99,20,Summer
2022-09-01,P0020,Toys,1235,1755,536,63.47,15,Summer
2022-09-02,P0020,Toys,568,1756,569,51.66,15,Summer
2022-09-03,P0020,Toys,922,1334,617,36.65,20,Summer
2022-09-04,P0020,Toys,94,882,714,71.17,20,Summer
2022-09-05,P0020,Toys,692,1219,375,41.37,20,Summer
2022-09-06,P0020,Toys,929,1816,623,53.48,20,Summer
2022-09-07,P0020,Toys,1180,1421,422,48.38,15,Summer
2022-09-08,P0020,Toys,973,1466,689,46.11,15,Summer
2022-09-09,P0020,Toys,771,1650,522,62.96,20,Summer
2022-09-10,P0020,Toys,358,975,507,58.45,20,Summer
2022-09-11,P0020,Toys,786,1219,431,65.7,20,Summer
2022-09-12,P0020,Toys,457,997,486,62.77,20,Summer
2022-09-13,P0020,Toys,842,1558,467,48.77,20,Summer
2022-09-14,P0020,Toys,510,1168,441,47.78,20,Summer
2022-09-15,P0020,Toys,500,883,554,58.2,15,Summer
2022-09-16,P0020,Toys,503,1370,600,57.08,20,Summer
2022-09-17,P0020,Toys,890,1526,454,64.35,20,Summer
2022-09-18,P0020,Toys,367,840,500,57.58,15,Summer
2022-09-19,P0020,Toys,601,1353,743,33.65,20,Summer
2022-09-20,P0020,Toys,857,1524,665,39.9,20,Summer
2022-09-21,P0020,Toys,567,1369,580,73.33,15,Autumn
2022-09-22,P0020,Toys,773,1503,539,68.56,20,Autumn
2022-09-23,P0020,Toys,536,1136,571,64.42,20,Autumn
2022-09-24,P0020,Toys,420,1481,765,66.83,10,Autumn
2022-09-25,P0020,Toys,878,1408,513,46.21,20,Autumn
2022-09-26,P0020,Toys,568,1411,563,51.29,20,Autumn
2022-09-27,P0020,Toys,945,1475,628,51.83,15,Autumn
2022-09-28,P0020,Toys,834,1907,513,55.78,20,Autumn
2022-09-29,P0020,Toys,691,1337,635,80.66,20,Autumn
2022-09-30,P0020,Toys,541,1370,632,49.25,20,Autumn
2022-10-01,P0020,Toys,859,1419,655,59.69,15,Autumn
2022-10-02,P0020,Toys,599,1541,722,54.99,20,Autumn
2022-10-03,P0020,Toys,773,1516,707,60.26,20,Autumn
2022-10-04,P0020,Toys,601,1133,522,57.57,10,Autumn
2022-10-05,P0020,Toys,832,1001,716,68.55,20,Autumn
2022-10-06,P0020,Toys,1069,1476,644,50.48,15,Autumn
2022-10-07,P0020,Toys,393,1113,677,57.49,20,Autumn
2022-10-08,P0020,Toys,802,1545,574,49.26,20,Autumn
2022-10-09,P0020,Toys,753,1488,355,56.37,20,Autumn
2022-10-10,P0020,Toys,943,1245,650,62.87,15,Autumn
2022-10-11,P0020,Toys,616,1154,575,65.45,20,Autumn
2022-10-12,P0020,Toys,687,1167,822,70.04,15,Autumn
2022-10-13,P0020,Toys,1087,1796,531,78.16,20,Autumn
2022-10-14,P0020,Toys,832,1918,466,50.09,15,Autumn
2022-10-15,P0020,Toys,825,1702,823,42.79,15,Autumn
2022-10-16,P0020,Toys,814,1675,421,66.08,20,Autumn
2022-10-17,P0020,Toys,420,1680,487,45.34,20,Autumn
2022-10-18,P0020,Toys,888,1642,634,53.75,20,Autumn
2022-10-19,P0020,Toys,1226,1772,571,62.68,15,Autumn
2022-10-20,P0020,Toys,595,1075,414,61.02,20,Autumn
2022-10-21,P0020,Toys,828,1504,437,52.49,20,Autumn
2022-10-22,P0020,Toys,921,1699,606,43.79,20,Autumn
2022-10-23,P0020,Toys,264,1331,543,53.13,20,Autumn
2022-10-24,P0020,Toys,1414,2142,762,60.3,20,Autumn
2022-10-25,P0020,Toys,751,1430,634,33.26,20,Autumn
2022-10-26,P0020,Toys,673,1188,395,44.39,15,Autumn
2022-10-27,P0020,Toys,615,1508,652,33.52,15,Autumn
2022-10-28,P0020,Toys,604,1384,679,36.9,15,Autumn
2022-10-29,P0020,Toys,1024,1739,491,43.96,20,Autumn
2022-10-30,P0020,Toys,502,1834,450,53.93,15,Autumn
2022-10-31,P0020,Toys,706,1356,676,40.97,15,Autumn
2022-11-01,P0020,Toys,529,1399,565,34.25,20,Autumn
2022-11-02,P0020,Toys,789,1392,393,70.68,20,Autumn
2022-11-03,P0020,Toys,630,1070,698,32.51,20,Autumn
2022-11-04,P0020,Toys,1095,1794,574,35.99,15,Autumn
2022-11-05,P0020,Toys,595,855,491,55.35,20,Autumn
2022-11-06,P0020,Toys,1017,1875,318,75.57,20,Autumn
2022-11-07,P0020,Toys,539,980,549,41.74,15,Autumn
2022-11-08,P0020,Toys,299,669,521,35.05,20,Autumn
2022-11-09,P0020,Toys,929,1620,663,68.15,20,Autumn
2022-11-10,P0020,Toys,864,1980,590,55.43,15,Autumn
2022-11-11,P0020,Toys,1196,2165,658,61.28,15,Autumn
2022-11-12,P0020,Toys,641,1392,390,48.57,20,Autumn
2022-11-13,P0020,Toys,448,766,726,60.54,15,Autumn
2022-11-14,P0020,Toys,604,1256,590,74.81,20,Autumn
2022-11-15,P0020,Toys,624,1262,525,58.15,20,Autumn
2022-11-16,P0020,Toys,515,1365,644,66.23,20,Autumn
2022-11-17,P0020,Toys,651,1635,608,57.56,20,Autumn
2022-11-18,P0020,Toys,690,1600,499,65.53,20,Autumn
2022-11-19,P0020,Toys,1037,1816,590,67.37,20,Autumn
2022-11-20,P0020,Toys,300,1079,558,73.82,20,Autumn
2022-11-21,P0020,Toys,582,1470,594,29.26,10,Autumn
2022-11-22,P0020,Toys,1115,1344,572,46.48,20,Autumn
2022-11-23,P0020,Toys,410,1280,693,75.02,20,Autumn
2022-11-24,P0020,Toys,747,1488,388,53.99,20,Autumn
2022-11-25,P0020,Toys,947,1557,461,61.6,15,Autumn
2022-11-26,P0020,Toys,320,1522,597,64.47,20,Autumn
2022-11-27,P0020,Toys,1206,2299,691,57.9,20,Autumn
2022-11-28,P0020,Toys,403,1344,718,65.28,20,Autumn
2022-11-29,P0020,Toys,715,1325,551,48.6,20,Autumn
2022-11-30,P0020,Toys,873,1465,308,47.2,20,Autumn
2022-12-01,P0020,Toys,753,1516,549,44.05,20,Autumn
2022-12-02,P0020,Toys,537,1551,600,67.79,20,Autumn
2022-12-03,P0020,Toys,718,1426,473,41.37,15,Autumn
2022-12-04,P0020,Toys,599,1217,829,62.11,20,Autumn
2022-12-05,P0020,Toys,718,1235,443,57.59,20,Autumn
2022-12-06,P0020,Toys,1173,1788,367,48.18,20,Autumn
2022-12-07,P0020,Toys,331,1083,801,75.3,10,Autumn
2022-12-08,P0020,Toys,822,1492,640,62.47,20,Autumn
2022-12-09,P0020,Toys,891,1880,565,44.41,10,Autumn
2022-12-10,P0020,Toys,729,1333,304,53.79,10,Autumn
2022-12-11,P0020,Toys,718,1163,509,50.2,20,Autumn
2022-12-12,P0020,Toys,1009,1481,567,54.96,10,Autumn
2022-12-13,P0020,Toys,534,987,626,34.68,15,Autumn
2022-12-14,P0020,Toys,248,1212,471,47.29,15,Autumn
2022-12-15,P0020,Toys,351,1053,497,54.34,20,Autumn
2022-12-16,P0020,Toys,382,1249,580,82.02,15,Autumn
2022-12-17,P0020,Toys,762,1660,528,45.74,20,Autumn
2022-12-18,P0020,Toys,389,1166,605,76.2,20,Autumn
2022-12-19,P0020,Toys,1282,1876,483,58.74,15,Autumn
2022-12-20,P0020,Toys,639,1721,633,55.64,20,Autumn
2022-12-21,P0020,Toys,575,1039,409,53.32,10,Winter
2022-12-22,P0020,Toys,947,1459,685,64.18,20,Winter
2022-12-23,P0020,Toys,666,1111,519,59.46,20,Winter
2022-12-24,P0020,Toys,530,1443,557,65.49,20,Winter
2022-12-25,P0020,Toys,552,1035,844,68.72,20,Winter
2022-12-26,P0020,Toys,690,1931,609,60.11,20,Winter
2022-12-27,P0020,Toys,499,776,619,72.06,20,Winter
2022-12-28,P0020,Toys,654,1400,266,34.18,20,Winter
2022-12-29,P0020,Toys,577,868,451,35.47,15,Winter
2022-12-30,P0020,Toys,798,1562,483,69.59,20,Winter
2022-12-31,P0020,Toys,695,1093,481,49.38,20,Winter
2023-01-01,P0020,Toys,583,1693,640,71.84,20,Winter
2023-01-02,P0020,Toys,1293,1615,748,47.77,15,Winter
2023-01-03,P0020,Toys,609,1269,539,53.69,20,Winter
2023-01-04,P0020,Toys,840,1460,671,57.53,10,Winter
2023-01-05,P0020,Toys,710,1459,490,50.31,20,Winter
2023-01-06,P0020,Toys,701,1495,644,46.17,20,Winter
2023-01-07,P0020,Toys,780,1807,509,89.32,15,Winter
2023-01-08,P0020,Toys,429,1337,325,54.51,20,Winter
2023-01-09,P0020,Toys,762,1325,320,52.33,15,Winter
2023-01-10,P0020,Toys,533,1379,578,45.86,15,Winter
2023-01-11,P0020,Toys,388,1310,549,83.7,20,Winter
2023-01-12,P0020,Toys,855,1619,468,38.66,20,Winter
2023-01-13,P0020,Toys,573,1168,562,47.69,20,Winter
2023-01-14,P0020,Toys,904,1357,492,51.23,20,Winter
2023-01-15,P0020,Toys,799,1803,525,71.45,20,Winter
2023-01-16,P0020,Toys,681,1397,443,53.54,20,Winter
2023-01-17,P0020,Toys,313,837,772,82.13,20,Winter
2023-01-18,P0020,Toys,630,1306,503,30.45,15,Winter
2023-01-19,P0020,Toys,820,1267,612,32.23,10,Winter
2023-01-20,P0020,Toys,688,1226,429,52.54,10,Winter
2023-01-21,P0020,Toys,784,1122,514,23.89,15,Winter
2023-01-22,P0020,Toys,895,1480,658,50.26,20,Winter
2023-01-23,P0020,Toys,768,1155,705,28.08,15,Winter
2023-01-24,P0020,Toys,522,1349,503,32.74,20,Winter
2023-01-25,P0020,Toys,738,1166,692,48.21,20,Winter
2023-01-26,P0020,Toys,896,1515,532,32.85,20,Winter
2023-01-27,P0020,Toys,890,1618,580,50.14,20,Winter
2023-01-28,P0020,Toys,655,1677,444,52.36,20,Winter
2023-01-29,P0020,Toys,557,1400,476,45.87,20,Winter
2023-01-30,P0020,Toys,656,1875,519,61.7,20,Winter
2023-01-31,P0020,Toys,728,1198,628,59.26,20,Winter
2023-02-01,P0020,Toys,794,912,639,50.47,20,Winter
2023-02-02,P0020,Toys,455,1402,574,50.85,20,Winter
2023-02-03,P0020,Toys,390,1510,634,65.22,20,Winter
2023-02-04,P0020,Toys,1070,1487,379,47.43,20,Winter
2023-02-05,P0020,Toys,1228,1633,589,56.04,20,Winter
2023-02-06,P0020,Toys,582,1574,619,46.76,20,Winter
2023-02-07,P0020,Toys,289,761,733,49.95,20,Winter
2023-02-08,P0020,Toys,1219,1730,403,51.98,20,Winter
2023-02-09,P0020,Toys,815,1483,546,34.29,20,Winter
2023-02-10,P0020,Toys,935,1311,602,73.19,20,Winter
2023-02-11,P0020,Toys,695,1634,649,67.15,20,Winter
2023-02-12,P0020,Toys,683,1470,512,37.8,20,Winter
2023-02-13,P0020,Toys,890,1866,699,39.12,20,Winter
2023-02-14,P0020,Toys,1099,1358,631,40.71,20,Winter
2023-02-15,P0020,Toys,904,1631,666,74.84,20,Winter
2023-02-16,P0020,Toys,573,1306,421,60.68,20,Winter
2023-02-17,P0020,Toys,634,1655,473,87.23,20,Winter
2023-02-18,P0020,Toys,1258,1610,573,50.61,15,Winter
2023-02-19,P0020,Toys,810,1265,749,48.75,15,Winter
2023-02-20,P0020,Toys,683,1436,552,45.4,20,Winter
2023-02-21,P0020,Toys,606,1406,732,56.34,20,Winter
2023-02-22,P0020,Toys,1020,1596,449,73.94,20,Winter
2023-02-23,P0020,Toys,375,927,548,53.87,20,Winter
2023-02-24,P0020,Toys,703,1526,634,65.56,15,Winter
2023-02-25,P0020,Toys,701,1349,713,69.58,20,Winter
2023-02-26,P0020,Toys,383,1513,542,68.91,20,Winter
2023-02-27,P0020,Toys,414,1261,555,49.54,15,Winter
2023-02-28,P0020,Toys,402,711,656,78.92,20,Winter
2023-03-01,P0020,Toys,537,814,648,54.6,20,Winter
2023-03-02,P0020,Toys,590,1527,574,51.37,20,Winter
2023-03-03,P0020,Toys,1080,1776,670,61.29,20,Winter
2023-03-04,P0020,Toys,452,1491,465,63.08,20,Winter
2023-03-05,P0020,Toys,319,866,523,60.42,15,Winter
2023-03-06,P0020,Toys,843,1316,616,51.02,20,Winter
2023-03-07,P0020,Toys,796,1717,542,59.66,15,Winter
2023-03-08,P0020,Toys,820,1789,776,54.98,20,Winter
2023-03-09,P0020,Toys,574,1620,521,71.75,20,Winter
2023-03-10,P0020,Toys,744,1242,685,46.25,20,Winter
2023-03-11,P0020,Toys,345,1284,319,49.8,20,Winter
2023-03-12,P0020,Toys,365,1426,719,61.68,20,Winter
2023-03-13,P0020,Toys,793,1620,710,64.31,20,Winter
2023-03-14,P0020,Toys,664,1720,574,55.11,20,Winter
2023-03-15,P0020,Toys,635,1260,437,49.47,20,Winter
2023-03-16,P0020,Toys,675,1468,493,54.17,15,Winter
2023-03-17,P0020,Toys,374,883,474,80.59,10,Winter
2023-03-18,P0020,Toys,596,2091,666,36.14,20,Winter
2023-03-19,P0020,Toys,658,1402,315,48.26,20,Winter
2023-03-20,P0020,Toys,616,1457,612,55.06,15,Winter
2023-03-21,P0020,Toys,472,1198,609,53.74,20,Spring
2023-03-22,P0020,Toys,341,1019,843,47.83,15,Spring
2023-03-23,P0020,Toys,803,1516,627,47.51,10,Spring
2023-03-24,P0020,Toys,494,1065,433,62.83,15,Spring
2023-03-25,P0020,Toys,621,1486,469,59.98,20,Spring
2023-03-26,P0020,Toys,414,1142,583,52.62,20,Spring
2023-03-27,P0020,Toys,912,1997,301,45.85,15,Spring
2023-03-28,P0020,Toys,730,2062,510,49.72,20,Spring
2023-03-29,P0020,Toys,1324,1582,601,76.1,20,Spring
2023-03-30,P0020,Toys,1368,1625,604,60.17,20,Spring
2023-03-31,P0020,Toys,1051,1696,536,48.46,15,Spring
2023-04-01,P0020,Toys,608,1258,634,53.98,20,Spring
2023-04-02,P0020,Toys,471,1337,472,56.14,20,Spring
2023-04-03,P0020,Toys,600,1104,758,64.93,20,Spring
2023-04-04,P0020,Toys,1433,2144,611,76.56,15,Spring
2023-04-05,P0020,Toys,388,828,365,45.76,15,Spring
2023-04-06,P0020,Toys,568,1075,559,64.62,15,Spring
2023-04-07,P0020,Toys,668,1237,556,50.42,15,Spring
2023-04-08,P0020,Toys,144,1207,638,50.47,20,Spring
2023-04-09,P0020,Toys,482,1189,574,63.47,20,Spring
2023-04-10,P0020,Toys,989,1852,670,79.87,15,Spring
2023-04-11,P0020,Toys,436,1418,605,55.59,15,Spring
2023-04-12,P0020,Toys,954,1520,631,72.47,20,Spring
2023-04-13,P0020,Toys,694,1274,369,56.73,15,Spring
2023-04-14,P0020,Toys,466,1655,364,45.82,20,Spring
